,platform,store,date,review,rating,category
141,trenbe,apple,20230808,주문하고 몇 분만에 준비중으로 넘어가도 27500원을 내라는 양아치 쇼핑몰이니 꼭 참고하시기 바랍니다. 참으로 시대에 역행하는 앱이네요. 어차피 명품 살 데도 많은데 딴 데 가서 사려고요. 이렇게 해서 광고비 버나 본데 이런 비열한 회사는 돈 벌게 하면 안 된다고 생각합니다. 열 받아서 리뷰 처음 써 보네요.,1,가격&프로모션
142,balaan,google,20230808,빠른배송 믿을수있는 상품,5,"정품 안전성, 배송"
143,mustit,google,20230808,사용하기 편리하고좋네요,5,UX/UI 편의성
144,balaan,google,20230807,2번 사용해보니까 대만족! 정품 걱정없이 살 수 있음!!,5,정품 안전성
145,balaan,google,20230807,잠들기 전에 아이쇼핑하기 좋아요ㅋㅋ매일 보고 있다가 가격 떨어지면 바로 사고 있어여ㅋㅋ,5,가격&프로모션
146,trenbe,google,20230807,ㅏ2ㅔ니ㆍ,3,전반적인 만족도&기타
147,balaan,google,20230806,판매자별로 가격비교와 리뷰를 볼 수 있어서 판매자 초이스하는데 많은 도움이 되고 있어요 정품 구매 걱정없이 명품 저렴하게 살 수 있어서 좋아요 매장갈 수 없는 상황에 이용하기 너무 좋아요,5,"정품 안전성, 가격&프로모션"
148,mustit,apple,20230806,역시 머스트잇,5,전반적인 만족도&기타
149,balaan,google,20230806,"별다섯개인걸 친구가 알려줘서 가입하게 되었는데, 가격도 좋았고 물건도 잘 받았습니다ㅎㅎ 선물포장도 해주었는데 이건 판매자마자 다른가봐요?? 저는잘 골라서 산 듯합니다. 검수도 잘된 것 같아 다행이에요!!",5,"정품 안전성, 가격&프로모션, 상품 품질"
150,balaan,google,20230806,좋아요,3,전반적인 만족도&기타
151,mustit,google,20230805,좋아요,5,전반적인 만족도&기타
152,balaan,google,20230805,배송빠르고 물건 정확하고 만족 합니다. 자주 애용할게요,5,배송
153,balaan,google,20230804,좀더 저렴하면 좋겠네요,4,가격&프로모션
154,balaan,google,20230804,굿,3,전반적인 만족도&기타
155,balaan,google,20230802,구찌 카드지갑 포장 완벽하게 잘 받았음. 발란 더스트백에 한번 더 담아져서 깔끔했음. 쇼핑백도 주면 좋겠는데 이건 주문상품마다 다른거 같음.,5,"UX/UI 편의성, 상품 품질"
156,balaan,google,20230802,판매자가 정말 많아요 같은 물건인데도 판매자마다 다른 가격을 제시하는데 비교해서 사기가 좋음 B최저가만 봐도 최저가 확인은 가능함 후기도 보고 사진도 잘 째려보고 사고 있음 지금까지는 실패없었어요!!,5,"가격&프로모션, 상품 설명"
157,balaan,google,20230802,가격이 너무 착해서 다~~ 담아두다보니 장바구니 터질거같아요 우선 담아두고 하나하나 덜어내려고햇는데 결국 다 지를것같네요ㅋ 가격이 넘 착해요,5,가격&프로모션
158,balaan,apple,20230801,친구꺼랑 비교해보니까 정품 맞구용!!!!!!!!!생각보다 배송이 빨라서 좋아요 :) 적립금도 마니 쌓여서 개이득,5,"정품 안전성, 가격&프로모션, 배송"
159,balaan,apple,20230801,"당일출고 내뇽은 빼셔야겠어요~ 
일반 배송보다 느려요",3,"앱 오류, 배송"
160,balaan,google,20230801,가격도 착해요,5,가격&프로모션
161,balaan,google,20230801,저렴하게 구입하는 정보,5,가격&프로모션
162,balaan,google,20230731,저렴한 가격에 너무 잘 구매했어요. 앞으로도 계속 이용하고 싶어요. 물건 좋은거 마니 올려주세요~~,5,가격&프로모션
163,balaan,google,20230730,배송이 생각보다 걸리긴했는데..사전고시해주셔서 괜찮아요. 제품이 안전하게 잘 올수 있는게 중요하죠. 백화점보다 훨씬 저렴하게 좋은 가격에 샀어요!!,5,"가격&프로모션, 배송"
164,balaan,google,20230730,"적립금 소멸된다길래 이벤트,쿠폰 등등 혜택 다 끌어모아서 또 하나 영입했어요^_^ 역시 빠르고 정확하네요. 감사합니당 적립금 마니마니!!!!",5,가격&프로모션
165,balaan,google,20230728,정품여부를 떠나서 중고파는것 같아요. 제품퀄리티 너무 낮아요,1,정품 안전성
166,mustit,apple,20230727,배송도 빠르고 무엇보다 싸고 예쁜게 많아요,5,"배송, 상품 품질"
167,balaan,google,20230727,핫딜정보공유로 자주 구매해요. 어디가서 이 가격에 샀다고하면 다들 놀래요. 보증서랑 큐알다 받았고 정품 보증해주니까 저는 늘 믿고이용합니다!!,5,"정품 안전성, 가격&프로모션"
168,balaan,google,20230727,타 사이트에서 갈아탔습니다!! 우선 여태까지의 발란구매건은 대체적으로 만족스러워요. 정착할수있길....,5,전반적인 만족도&기타
169,balaan,google,20230727,해외배송 아닌거 같음ㅋㅋㅋㅋ 진짜 빠르고 좋아요.,5,배송
170,balaan,apple,20230726,귯,5,전반적인 만족도&기타
171,mustit,apple,20230726,굿,5,전반적인 만족도&기타
172,balaan,google,20230726,상세설명이 좀 더 디테일하면 좋겠는데 그거야 뭐 공홈가서 확인하면 되니까 할인받는 수고비라칩니다. 상세설명 조금 더 디테일하면 완벽할듯요...,5,"가격&프로모션, 상품 설명"
173,balaan,google,20230726,어머니께 선물해서 드렸는데 마음에 쏙 들어하셨어요 기분좋네요 번창하세요^^,5,전반적인 만족도&기타
174,balaan,google,20230726,날짜를 착각해서 빨리 오면좋겠다 좋겠다어요. 운이 좋은건지뭔지 필요한 날짜 딱 전날에 도착해서 잘 사용하고있네요ㅎㅎ,5,배송
175,balaan,google,20230726,남자친구 생일선물 사느라 가입했는데 제거 보느라 시간가는줄몰랐어요ㅋㅋㅋㅋ 예쁜 제품 많네요.. 신상 업뎃많이 해주세용~,5,"앱 오류, 상품 품질"
176,balaan,google,20230726,"가끔 기사님의 박력으로 택배상태가 안좋을때가 있는데, 발란에서 잘 포장해주셔서 문제없이 받았어요. 꼼꼼한 포장 감사합니다ㅎㅎ",5,"배송, 상품 품질"
177,trenbe,google,20230725,트렌비잘사용하고있었는데 어느순간부터 검색시 스크롤이안되요.. 저만그런건지.ㅠ,3,"UX/UI 편의성, 앱 오류"
178,balaan,google,20230725,해외배송 아닌거같음ㅋㅋㅋㅋ 진짜 빠르고 좋아요!,5,배송
179,balaan,google,20230724,상품 도착 예정일에 맞춰서 잘 도착했어요. 반신반의했는데. 두번째 구매도 만족입니다!!,5,배송
180,balaan,google,20230724,가격과 제품 모두 만족합니다,4,가격&프로모션
181,balaan,apple,20230723,"카카페, 네페 결제 되는게 신의 한수!! 특히 카카페 즉시할인 이벤트 할때 사면 완전 개이득이쥬",5,가격&프로모션
182,balaan,apple,20230721,명품 신발은 꼭 발란에서 구매해보세요,5,전반적인 만족도&기타
183,balaan,apple,20230721,명품쇼핑할때 실용적인 앱이라고 생각합니다. 나중에는 내몸사진 올리면 가상 피팅같은것도 되겠죠??ㅎㅎ,5,전반적인 만족도&기타
184,balaan,google,20230721,인터넷 최저가 검색하는데 같은 판매자인데 발란에서 더 저렴하게 팔매하길래 이용했어요. 쿠폰까지 적용하니 최~~최저가네요!,5,"UX/UI 편의성, 가격&프로모션"
185,balaan,google,20230721,트렌드에 빠르고 젊고~~ 영한 느낌이에요! 좋아요,5,상품 구색
186,balaan,google,20230721,편리하네요.,5,UX/UI 편의성
187,balaan,apple,20230721,구경을 찬찬히 하다보면 숨은 대박 제품을 발견할 수 있습니다 ㅋ 얼른 건져보세요,5,상품 구색
188,balaan,apple,20230721,정말 빠르게 제품 받아 볼 수 있습니다. 진짜 배송 걱정은 없어요,5,배송
189,balaan,apple,20230721,요즘 신고 다니는 신발은 전부 발란에서 샀습니다. 100% 정품,5,정품 안전성
190,balaan,apple,20230721,프라다 구두 사이즈 다 없었는데 발란에서 찾았습니다. 감사감사요!,5,전반적인 만족도&기타
191,balaan,apple,20230721,여러 직구앱들 돌아다녀봤는데 결국 발란입니다 ㅋㅋ,5,상품 구색
192,balaan,apple,20230721,쉽게 원하는 제품들을 검색할 수 있어요. 다양한 디자인들도 쉽게 확인가능합니다,5,"UX/UI 편의성, 상품 구색"
193,balaan,apple,20230721,믿을만한 어플 입니다. 환불정책도 잘되어 있어서 걱정없이 제품 사고 있습니다. 다 정품이구요,5,정품 안전성
194,balaan,apple,20230721,최근에 발란만 주로 애용하고 있습니다. 배송이랑 가격 측면이 참 좋으네요,5,"가격&프로모션, 배송"
195,balaan,apple,20230721,폴스미스 가방 진짜 저렴하게 구입했습니다. 재질도 생각한것보다 고급스럽고 정품 확실해서 완전 득템요,5,"정품 안전성, 가격&프로모션, 상품 구색"
196,balaan,apple,20230721,"아미 하트티셔츠 구매했구요, 덕분에 좋은 가격에 빠른배송으로 받아볼 수 있었습니다",5,"가격&프로모션, 배송"
197,balaan,apple,20230721,"1. 홈화면에서 서치바를 누르고 또 서치바를 눌러야됨
 
2. 스크롤 다운하면 서치 버튼 찾으러 올라가야함 (팁:우측하단 위로가기 버튼은 옵션인거지  유저들을 배려한 디자인이 이님) 심지어 홈화면에는 올라가기 버튼도 없음
 
3. 불필요한 카테고리 존나많아서 어지러움
 
4. 메인 화면 우측상단 햄버거 메뉴버튼 누르고 들어가면  아이콘 픽셀 재각각임

5. 웹서치 하려고 화면올리면 (파란배경에 흰색으로 로고들어가있는 화면) 로딩스크린때문에 불편함. 

이외에도 ui나 ux적인 문제점 존나많음.

학생한테 디자인을 의뢰한건지 크몽에서 돈주고 맡긴건지…개발팀이랑 커뮤가 안되는건지.. ㅉㅉ 디자인에 신경좀 쓰세요. 

CS담당자분은 디자인팀한테 내용전달좀 해주세요.",1,"UX/UI 편의성, 앱 오류, 가격&프로모션, 상품 구색, 고객센터"
198,balaan,google,20230720,가격과 품질 최고죠!!!,5,"가격&프로모션, 상품 품질"
199,mustit,google,20230720,좋아용,5,전반적인 만족도&기타
200,trenbe,google,20230720,스크롤이 내려지지 않음,1,UX/UI 편의성
201,balaan,google,20230720,조아요,5,전반적인 만족도&기타
202,balaan,apple,20230719,리뷰 귀찮아서 안쓰는데 정품보장되고 배송빠르고 판매자분들 친절해서 잘 사용하고 있어요 아이쇼핑하느라 시간가는 줄 몰라요,5,"정품 안전성, 배송, 고객센터"
203,balaan,apple,20230719,브랜드 홈피 왔다갔다 안해도 되고 발란 속에서 다 볼 수 있어서 편해요~~,5,"UX/UI 편의성, 상품 구색"
204,balaan,apple,20230719,오픈런 몇번 실패하고 발란에서 겟했습니당,5,전반적인 만족도&기타
205,balaan,apple,20230719,"텅장으로 만든 주범!!!!!!!!!!ㅜㅜ 그만큼 예쁜 상품 많고, 할인율도 조아서 찜해 놓은것만 해도 엄청나요 선물용, 내꺼용 전부 발란에서 구매해요 번창하세요",5,"가격&프로모션, 상품 품질"
206,mustit,apple,20230719,신발 시키려고 하는데 사이즈가 품절됐으면 품절됐다고 표시를 해 둬야하는데 그런거 없어서 일주일 기다리고 취소하고 또 시켰는데 또 품절됐던거여서 일주일 기다리고 또 취소 했습니다 최악이네요,1,"상품 구색, 상품 설명"
207,balaan,apple,20230719,정품 걱정없이 쇼핑할 수 있는 앱 추천해요,5,정품 안전성
208,balaan,apple,20230719,가장 마니 이용하는 어플이네요 개인적으로 퍼스널쇼퍼 기능이 가장 조아요,5,UX/UI 편의성
209,balaan,apple,20230719,좋아요 좋아요 좋아요ㅋㅋ전보다 판매하는 곳들도 늘어나면서 가격비교도 할 수 있고 검수 꼼꼼해요,5,"정품 안전성, 가격&프로모션"
210,balaan,apple,20230719,직구가 이렇게 쉬운거였다니…!! 직구알못은 놀라고 갑니다 면세쇼핑은 저리가라네요,5,UX/UI 편의성
211,balaan,apple,20230719,백화점 안가도 여러가지 명품브랜드를 접할수 이써용 가격비교하면서 적립금쓰면 정말 저렴하게 사는 경우도 이써서 만족해요.,5,"가격&프로모션, 상품 구색"
212,balaan,apple,20230719,오프에서 실물보고 사는 편이었는데 발란 몇번이용해보고 아예 온라인 쇼핑만 하고 있어요^^지금이라도 발란 알게 되어서 다행이다 싶고요..이런류 어플 중에서 가장 자주 접속하고 있어요^^,5,앱 오류
213,balaan,apple,20230719,"잠들기전 내친구,, 발란 구경하는 재미로 살아요,,",5,전반적인 만족도&기타
214,balaan,apple,20230719,빠르게 물건받아서 좋아요,5,전반적인 만족도&기타
215,balaan,apple,20230719,배송 빠르고 저렴한가격에 원하는물건 구매했어요 또 이용할거예요♡♡♡,5,"가격&프로모션, 배송, 상품 구색"
216,balaan,apple,20230719,네이버페이 결제돼서 너무 조아유ㅠㅠㅠ 절대 없애지 마세요ㅠㅠ,5,전반적인 만족도&기타
217,balaan,apple,20230719,2번째 구매하는데 쿠폰붙여서 사니까 정말 싸게 샀습니당 :) 앱도 보기 편해요 검수 동영상도 잘 찍어서 보여주니까 마음에 들어요 가품걱정없이 쇼핑할 수 있는 거 가타용,5,"정품 안전성, UX/UI 편의성, 가격&프로모션"
218,balaan,apple,20230719,친구가 적극 추천해줘서 발란 이용하고 있어요. 저도 친구들한테 알려주고 있습니다 ㅋ,5,전반적인 만족도&기타
219,balaan,apple,20230719,항상 믿고 구매합니다. 100% 정품 확실합니다.,5,정품 안전성
220,balaan,apple,20230719,가품일 경우 보상제도도 있고 정품 확실해서 무조건 발란 이용하고 있어요,5,정품 안전성
221,balaan,apple,20230719,딱히 살거 없어도 프로모션이 다양해서 제품 구경하는 맛이 있습니다.,5,"가격&프로모션, 상품 구색"
222,balaan,apple,20230719,물검 검색하다가 여기가 최저가라 가입쿠폰받고 샀어요. 솔직히 싸서 의심했는데 정품보장해준다니까 믿고 샀어요..,5,"정품 안전성, UX/UI 편의성, 가격&프로모션"
223,balaan,apple,20230719,앱최적화도 잘 되어있고 UI도 깔끔해요. 최저가 비교하기 편리해서 너무 잘쓰고 있어요!,5,"UX/UI 편의성, 가격&프로모션"
224,balaan,google,20230719,항상 꾸준히 사용하고 있습니다~! 통장에 구멍난 지 오래예요 ㅠㅠ,5,전반적인 만족도&기타
225,balaan,google,20230719,선물할 때나 뭐 사고 싶을 때 주기적으로 들어가는 재미가 있어요. 쿠폰도 많이 주고 제품도 다양하고 금액대별 검색도 가능해서 편해요!!,5,"UX/UI 편의성, 가격&프로모션, 상품 구색"
226,balaan,google,20230718,앱 ui도 ux도 편리하고~! 모델도 제가 좋아하는 혜수님이라 정말 좋네요 ㅎㅎ. 잘 쓰고 있어요~~~,5,UX/UI 편의성
